AAK,AAT,AEN,AFC,AFG,AFR,AFT,AGT,AGV,AHW,ALC,APAAC12,APAAC14,APAAC20,AQC,AQI,AQL,AQM,ASS,ATM,ATS,AVP,AVT,AWT,CDS,CIL,CSG,EGM,F,FAV,FCS,FFG,FFL,FHL,FI,FIG,FLL,FLM,GIA,GIG,GLT,GMV,GS,GSL,GST,GV,GWQ,GWT,GearyAuto_Hydrophobicity20,GearyAuto_Mutability20,GearyAuto_Mutability5,GearyAuto_Steric8,HLT,IGA,II,IIM,ITA,KGG,LF,LID,LK,LN,LTR,LTS,LVD,LVI,LY,LYS,M,MF,MP,MQ,MSA,MoranAuto_AvFlexibility19,MoranAuto_AvFlexibility20,MoranAuto_AvFlexibility8,MoranAuto_Hydrophobicity17,MoranAuto_Mutability14,MoranAuto_Mutability19,MoranAuto_Polarizability18,MoreauBrotoAuto_AvFlexibility20,MoreauBrotoAuto_AvFlexibility24,MoreauBrotoAuto_FreeEnergy10,MoreauBrotoAuto_Hydrophobicity13,MoreauBrotoAuto_Polarizability22,MoreauBrotoAuto_ResidueVol13,NW,PAAC21,PAAC22,PAAC27,PAAC28,PAAC29,PGV,PLF,PLL,QC,QGM,QY,RLT,RSA,RV,SGV,VAI,VGL,VGS,VGT,VIA,VLA,VSV,VVD,YST,_ChargeD1050,_ChargeD3025,_HydrophobicityT23,_PolarityC1,_SecondaryStrD1001,_SecondaryStrD1075,_SecondaryStrD3075,_SecondaryStrD3100,_SolventAccessibilityC1,autocorr_3,bomanindex,labels
0,0,0,0,0,0,0,0,0,0,0,0.0,10.264,5.1320000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.019,0.807,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.556,0.0,0.0,0.0,0,-0.0,-0.0,0.217,-0.953,-0.4370000000000001,-0.0,0.0,-0.0,-0.0,-0.598,0.5760000000000001,-0.0,0.016,0.0,1.15,0.799,0.596,-0.069,0.439,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.235,0.5,27.778,50.0,44.444,94.444,0.5,0.2814200000000001,0.3699999999999999,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.264,5.1320000000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.019,0.807,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.556,0.0,0.0,0.0,0,-0.0,-0.0,0.217,-0.953,-0.4370000000000001,-0.0,0.0,-0.0,-0.0,-0.598,0.5760000000000001,-0.0,0.016,0.0,1.15,0.799,0.596,-0.069,0.439,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.235,0.5,27.778,50.0,44.444,94.444,0.5,0.2814200000000001,0.3699999999999999,vfp
0,0,0,0,0,0,0,0,0,0,0,4.447,0.0,4.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.269,0.466,0.579,1.578,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,4.348,0.0,0.0,0.0,0,0.031,-0.32,0.306,0.887,-0.011,-0.504,-0.414,-0.128,-0.0,-0.421,-0.425,-0.564,-0.957,0.0,-1.258,-0.777,0.123,-1.186,-0.43,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,17.391,0.0,0.364,0.348,13.043,65.217,60.87,100.0,0.435,0.200425,0.8882608695652171,vfp
0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,9.262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,0.0,0,0,8.33,0,0,0.696,1.64,0.8420000000000001,0.866,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,4.0,0.0,0.0,0.0,0,0.8740000000000001,-0.185,-0.073,-0.248,0.021,0.085,-0.034,-0.049,0.66,0.11,-0.354,1.023,-0.111,0.0,1.567,0.181,1.968,0.579,1.528,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.542,0.4,4.0,72.0,48.0,88.0,0.84,0.4945409090909091,-2.0620000000000003,vfp
0,0,0,0,1,0,0,0,0,0,0,0.0,10.737,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5.0,0,1,0.0,0,0,0.387,1.479,0.846,0.934,0,0,0.0,0,0,0,5.0,0,0.0,0.0,0,0,0,0,0.0,0,4.762,0.0,0.0,0.0,0,-0.036000000000000004,-0.861,-0.002,0.6940000000000001,-0.01,0.23,-0.816,0.745,-0.0,0.003,-0.245,-0.0,-0.235,0.0,2.022,0.511,2.176,0.7290000000000001,2.056,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.381,4.762,61.905,80.952,100.0,0.857,0.5257888888888889,-1.89,vfp
0,0,0,0,0,0,0,0,1,0,0,0.0,3.208,6.417000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,8.33,0,0,1.44,1.87,0.609,0.925,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.669,0.327,-0.056,-0.033,0.34700000000000003,0.688,0.101,0.063,1.204,0.17,-0.258,0.525,0.478,0.0,1.384,0.096,1.608,0.341,1.356,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.542,0.32,8.0,68.0,48.0,88.0,0.88,0.4262409090909091,-1.8736000000000008,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,3.151,9.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,0.0,0,0,4.17,0,0,1.545,1.35,0.996,1.145,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.56,0.515,0.172,0.448,0.199,-0.274,-0.154,-0.034,1.204,0.09,-0.615,0.228,-0.46,0.0,1.347,-0.0,1.816,0.358,1.595,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.625,0.36,8.0,72.0,48.0,96.0,0.84,0.502268181818182,-1.7892000000000003,vfp
0,0,0,0,0,0,0,0,0,0,0,4.364,4.364,4.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.348,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.107,0.5489999999999999,1.414,1.227,0,0,0.0,0,0,0,0.0,0,4.55,0.0,1,0,0,0,0.0,0,4.348,0.0,0.0,0.0,0,0.428,-0.252,-0.157,-0.453,0.342,-0.398,0.469,0.688,-0.0,0.299,0.385,3.414,0.294,0.0,-0.507,-1.1840000000000002,0.276,-1.159,0.602,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,30.435,60.87,0.182,0.478,21.739,60.87,82.609,86.95700000000002,0.609,-0.19303,0.24478260869565216,vfp
0,0,0,0,0,0,0,0,0,0,0,3.772,7.544,11.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.524,0,0,0,0,0,0.0,0,1,0,0,1,0,0,5.0,0,0,5.0,0,0,0.022,0.31,0.659,0.634,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.096,0.8079999999999999,-0.384,0.35200000000000004,0.121,0.966,-0.213,1.0659999999999998,-0.0,0.065,-0.345,-0.0,-0.745,0.0,1.707,0.341,1.976,0.598,1.953,0,0,0,0.0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,95.238,0.0,0.55,0.476,9.524,61.905,66.667,90.476,0.81,0.4947111111111112,-1.7200000000000009,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,6.354,6.354,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,4.17,0,0,1.151,0.982,0.903,0.84,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.5329999999999999,0.209,-0.239,0.256,-0.181,-0.242,0.316,-0.222,1.946,0.101,-0.206,0.581,-0.124,0.0,1.525,0.353,2.049,0.802,1.263,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.542,0.4,16.0,72.0,48.0,88.0,0.8,0.3693863636363636,-1.6612000000000002,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,4.17,0,0,0.4920000000000001,1.766,0.737,0.7759999999999999,0,1,4.17,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.7190000000000001,0.532,-0.07,-0.077,0.172,-0.183,0.023,-0.228,-0.333,0.177,0.021,0.778,0.634,0.0,1.492,0.237,1.596,0.354,1.858,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.375,0.32,4.0,72.0,32.0,92.0,0.84,0.498959090909091,-1.7780000000000007,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.331,5.166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.016,0.836,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.556,0.0,0.0,0.0,0,-0.0,-0.0,0.318,-0.93,-0.396,-0.0,0.0,-0.0,-0.0,-0.598,0.5760000000000001,-0.0,0.016,0.0,1.218,1.153,0.59,-0.121,0.4320000000000001,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.235,0.5,27.778,50.0,77.778,94.444,0.5,0.2714533333333334,0.41611111111111104,vfp
0,0,0,0,0,0,0,0,0,0,0,9.072,9.072,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.143,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,0.486,1.5,0,0,0.0,0,0,0,7.69,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.463,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.208,0.6659999999999999,-0.0,-0.721,0.0,1.391,1.924,0.292,0.845,1.061,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,14.286,7.143,0.462,0.28600000000000003,14.286,71.429,64.286,100.0,0.643,-0.3452909090909091,1.7342857142857138,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,8.602,8.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.091,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4.76,0,0,0.0,0,0,1.7180000000000002,1.622,0.935,0.957,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.463,0.067,-0.014,0.473,0.321,-0.064,-0.477,-1.816,-0.0,-0.179,-0.449,0.0,-0.545,0.0,1.079,0.426,-0.62,-2.262,0.057,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,18.182,0.476,0.455,18.182,40.909,81.818,100.0,0.682,0.0057473684210526356,0.5190909090909092,vfp
0,0,0,0,0,0,0,0,0,0,0,4.4430000000000005,13.329,17.772000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.801,0.171,1.439,0.857,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,4.762,5.0,0.0,0.0,0,-0.342,-0.13699999999999998,-0.077,0.51,-0.326,0.253,-0.15,0.185,-0.0,-0.019,0.006,-0.0,-0.022,0.0,-0.294,-1.05,0.7,0.252,0.261,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,76.19,42.857,0.45,0.429,9.524,76.19,52.381,85.714,0.524,0.2723055555555556,0.02761904761904749,vfp
0,0,0,0,0,0,0,0,0,0,1,0.0,8.232999999999999,10.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0.0,0,0,0,0,0,0,0,3.23,0,0,0.0,0,0,0.904,0.8190000000000001,0.602,1.293,0,0,0.0,0,0,0,3.23,0,0.0,0.0,0,0,0,0,0.0,0,3.125,0.0,0.0,0.0,0,-0.07200000000000001,-0.342,-0.457,-0.502,0.223,0.562,-0.449,0.08800000000000001,0.041,-0.041,0.043,0.828,0.73,0.0,1.0490000000000002,0.632,0.931,0.422,0.597,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,46.875,0.419,0.5,3.125,68.75,59.375,96.875,0.6559999999999999,0.15853448275862062,-0.5993750000000002,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,3.79,7.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.762,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.018000000000000002,0.001,1.009,0.601,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0,-1.453,1.882,0.22,-0.075,-0.21600000000000005,0.063,-1.042,-0.607,-0.0,-0.055,0.076,-0.0,-0.516,0.0,1.683,0.294,2.252,0.8,1.504,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.429,19.048,61.905,71.429,95.238,0.7140000000000001,0.4168555555555557,-1.6323809523809525,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,4.956,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.7879999999999999,0.6679999999999999,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.0,0.0,0.0,0.0,0,-0.093,0.0,0.116,-0.101,-0.21600000000000005,0.933,-0.218,0.0,-0.0,0.701,0.03,-0.0,0.333,0.0,-0.61,0.149,2.186,0.04,-1.556,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,35.0,85.0,0.421,0.4,15.0,75.0,80.0,95.0,0.5,0.11363529411764707,0.8885,vfp
0,0,0,0,0,0,0,0,1,0,0,0.0,3.1630000000000003,9.489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,8.33,0,0,1.235,1.5490000000000002,0.652,0.895,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.633,0.284,-0.062,-0.221,0.292,0.534,0.282,-0.028,1.204,0.17,-0.07200000000000001,0.525,0.544,0.0,1.534,0.229,1.7480000000000002,0.471,1.396,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.458,0.36,8.0,68.0,48.0,88.0,0.88,0.4502409090909092,-1.9628000000000003,vfp
0,0,0,0,0,0,0,0,0,0,0,7.273,7.273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6.67,0,0,0.0,0,0,-0.0,-0.0,0.563,1.208,0,0,0.0,0,0,0,6.67,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.409,-0.0,0.986,-0.0,-0.0,-0.0,-0.0,-0.022,-0.098,-0.0,-2.341,0.0,0.7909999999999999,1.425,1.204,0.29100000000000004,0.599,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0.467,0.312,12.5,62.5,56.25,93.75,0.688,-0.3310615384615385,1.0724999999999991,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,12.692,4.231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.286,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.006999999999999999,0.855,0.81,0.945,0,0,0.0,0,0,0,5.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.244,-0.7909999999999999,-0.127,-0.5760000000000001,-0.042,-0.631,-0.499,-0.777,-0.0,-0.061,0.057,-0.0,0.604,0.0,0.493,0.084,0.293,-0.129,0.6,0,1,0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,23.81,0.0,0.35,0.429,9.524,52.381,61.905,90.476,0.7140000000000001,0.08837222222222225,-0.6671428571428573,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,7.862,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.524,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,2.593,1.259,0.677,0.374,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,5.0,0,0.0,0.0,0.0,0.0,0,-0.662,0.217,0.359,0.087,0.013,-0.273,0.499,-1.108,-0.0,0.14300000000000002,-0.19,-0.0,-0.7140000000000001,0.0,1.304,0.409,1.548,1.003,1.127,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,61.905,0.5,0.476,9.524,71.429,52.381,90.476,0.7140000000000001,0.505211111111111,-1.4952380952380957,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,6.886,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,1.11,0.264,1.08,0.409,0,0,0.0,0,0,0,4.17,0,0.0,0.0,0,0,0,0,0.0,0,4.0,0.0,0.0,0.0,0,0.63,-0.419,0.17,-0.7759999999999999,-0.21600000000000005,0.265,0.229,-0.738,-1.108,0.03,-0.018000000000000002,-0.763,0.34,0.0,1.188,0.254,1.954,1.257,0.99,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,76.0,0.417,0.44,8.0,44.0,64.0,92.0,0.72,0.3543636363636364,-0.8300000000000003,vfp
0,0,0,0,0,0,0,0,0,0,0,3.822,7.643,15.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.524,0,0,0,0,0,0.0,0,1,0,0,0,0,0,5.0,0,0,10.0,0,0,0.023,0.317,0.6579999999999999,0.6559999999999999,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.147,0.715,-0.339,0.393,0.105,0.933,-0.201,1.0659999999999998,-0.0,0.098,-0.184,-0.0,-0.371,0.0,1.669,0.353,1.81,0.53,1.89,0,0,0,0.0,0,0.0,0,0,0.0,1,0,0,1,0,0,0,0,0,0,95.238,0.0,0.55,0.476,9.524,61.905,66.667,90.476,0.81,0.4660444444444445,-1.6780952380952392,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,5.0,0,0,0.0,0,0,1.916,1.187,1.104,0.512,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.155,-0.6859999999999999,0.472,0.055,-0.664,1.388,0.055,-0.5,-0.0,-0.057,-0.287,-0.0,-0.257,0.0,1.357,0.15,2.237,0.8440000000000001,1.774,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.65,0.429,14.286,42.857,85.714,100.0,0.762,0.3837666666666666,-1.73,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.844,3.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,1.149,1.183,1.053,0.787,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,0,0,0.0,0,4.167,0.0,0.0,0.0,0,0.308,0.3,0.238,-0.136,0.004,-0.637,-0.046,-0.185,0.0,0.095,-0.166,-0.005,0.067,0.0,1.614,0.872,0.672,0.425,0.907,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,8.333,0.261,0.5,4.167,70.833,41.667,75.0,0.625,0.1894666666666668,-0.4979166666666669,vfp
0,0,0,0,0,0,0,0,1,0,0,0.0,3.11,15.550999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,8.33,0,0,0.867,0.961,0.657,0.956,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.295,0.17600000000000002,0.139,0.17,-0.532,-0.354,0.257,-0.054000000000000006,1.204,0.106,-0.25,0.525,-0.057,0.0,1.606,0.218,1.7919999999999998,0.482,1.606,0,0,0,0.0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.542,0.4,8.0,72.0,28.0,48.0,0.88,0.5263409090909092,-2.0516000000000005,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,7.2189999999999985,7.2189999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.524,0,0,0,0,0,0.0,0,0,0,0,1,0,0,5.0,0,1,0.0,0,0,0.0,0.0,1.111,1.02,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,4.762,0.0,0.0,0.0,0,-0.345,0.547,-0.108,0.481,-0.17,-0.409,-0.206,0.435,-0.0,0.06,-0.225,-0.0,0.162,0.0,2.066,0.462,2.096,0.6409999999999999,2.138,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.381,4.762,71.429,76.19,95.238,0.857,0.5335333333333333,-1.8985714285714288,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.331,5.166,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,-0.0,-0.0,1.016,0.836,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,5.556,0.0,0.0,0.0,0,-0.0,-0.0,0.318,-0.93,-0.396,-0.0,0.0,-0.0,-0.0,-0.598,0.5760000000000001,-0.0,0.016,0.0,1.218,1.153,0.59,-0.121,0.4320000000000001,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,88.889,0.235,0.5,27.778,50.0,77.778,94.444,0.5,0.2714533333333334,0.41611111111111104,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,6.4,9.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8.0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,8.33,0,0,0.738,1.6369999999999998,0.915,0.687,0,0,0.0,0,1,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.231,0.138,0.118,0.258,-0.206,-0.715,0.303,0.215,1.946,0.107,-0.209,0.879,0.0,0.0,1.484,0.368,1.956,0.764,1.304,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.542,0.4,40.0,84.0,28.0,64.0,0.8,0.3752863636363637,-1.6259999999999997,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,10.844,3.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,1,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,1.149,1.183,1.053,0.787,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,0,0,0.0,0,4.167,0.0,0.0,0.0,0,0.308,0.3,0.238,-0.136,0.004,-0.637,-0.046,-0.185,0.0,0.095,-0.166,-0.005,0.067,0.0,1.614,0.872,0.672,0.425,0.907,0,0,1,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,8.333,0.261,0.5,4.167,70.833,41.667,75.0,0.625,0.1894666666666668,-0.4979166666666669,vfp
0,0,0,0,0,0,0,0,0,0,0,7.3,7.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6.67,1,0,0.0,0,0,-0.0,-0.0,0.528,1.219,0,0,0.0,0,0,0,6.67,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.191,-0.0,1.001,-0.0,-0.0,-0.0,-0.0,-0.022,-0.098,-0.0,-2.341,0.0,0.818,1.431,1.127,0.292,0.385,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0.467,0.312,12.5,81.25,56.25,93.75,0.688,-0.2964461538461539,1.0724999999999991,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,7.862,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.524,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,2.593,1.259,0.677,0.374,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,5.0,0,0.0,0.0,0.0,0.0,0,-0.662,0.217,0.359,0.087,0.013,-0.273,0.499,-1.108,-0.0,0.14300000000000002,-0.19,-0.0,-0.7140000000000001,0.0,1.304,0.409,1.548,1.003,1.127,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,61.905,0.5,0.476,9.524,71.429,52.381,90.476,0.7140000000000001,0.505211111111111,-1.4952380952380957,vfp
0,0,0,0,0,0,0,0,0,0,0,0.0,7.211,3.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.524,0,0,0,0,0,0.0,0,0,0,0,1,0,0,5.0,0,1,0.0,0,0,0.0,0.0,1.044,1.0,0,1,0.0,0,0,0,5.0,0,0.0,0.0,0,0,0,0,0.0,0,4.762,0.0,0.0,0.0,0,-0.344,0.524,-0.093,0.48,-0.302,-0.343,-0.189,0.435,-0.0,0.042,-0.224,-0.0,0.136,0.0,2.056,0.503,2.086,0.6779999999999999,2.124,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.381,4.762,66.667,76.19,95.238,0.857,0.5335333333333333,-1.9404761904761911,vfp
